URL,Title,Content
https://www.joongang.co.kr/article/25219236,"한 달 만에 장충 돌아온 GS칼텍스, 페퍼 3-0 제압","여자배구 GS칼텍스가 한 달 만에 돌아온 안방에서 승리를 따냈다. GS칼텍스는 2일 서울 장충체육관에서 열린 도드람 2023~2024 V리그 여자부 4라운드 경기에서 세트 스코어 3-0(25-11, 25-17, 25-21)으로 이겼다. 지젤 실바가 양팀 통틀어 최다인 28점(서브에이스 4개, 블로킹 1개)을 올렸고, 강소휘와 유서연이 각각 17점, 11점을 올렸다. 페퍼저축은행은 야스민 베다르트가 18득점으로 분전했다. GS칼텍스는 12월 3일 현대건설전 이후 최근 원정 6연전을 치렀다. 도로공사와의 김천 2연전 때는 일주일 가까이 머물기도 했다. 드디어 홈으로 돌아온 GS는 이번 경기 승리로 13승 7패(승점 37)를 기록했다. 3위 흥국생명(15승 5패·승점 42)과는 승점 5점 차가 됐다. 페퍼저축은행(2승 18패·승점 7)은 13연패에 빠졌다. 팀 최다 연패 기록(17연패)에도 한 발 더 다가섰다. GS칼텍스는 이날 신인 세터 이윤신이 선발 출전했다. 차상현 GS칼텍스 감독은 ""김지원이 지치기도 했고, 시즌 후반을 감안하면 이윤신이 잘 해줘야 한다""고 이유를 설명했다. 페퍼저축은행은 4라운드 첫 경기인 IBK기업은행전에 이어 이고은이 다시 선발 세터로 나섰다. 1세트 초반 GS칼텍스가 분위기를 압도했다. 강소휘의 쳐내기 공격, 한수지의 블로킹과 유서연의 서브 득점, 강소휘의 블로킹, 한수지의 블로킹으로 6-1까지 앞서나갔다. 페퍼저축은행이 야스민을 앞세워 추격했지만, 실바의 서브가 불을 뿜으면서 다시 11-5까지 달아났다. 페퍼저축은행은 리시브가 잘됐을 땐 적극적으로 미들블로커의 공격을 사용했지만 번번이 통하지 않았다. GS칼텍스는 수비 이후 반격 찬스도 야스민과 강소휘, 유서연이 착실하게 득점으로 연결하며 점수 차를 더 늘렸다. 실바의 세 번째, 네 번째 서브 에이스까지 터지면서 GS는 1세트를 가볍게 따냈다. 경기 전 ""좋은 서브가 필요하다""던 차상현 감독의 바람이 이뤄졌다. 페퍼저축은행은 1세트 후반부터 리베로 오지영 대신 김해빈이 리시브를 받았다. 하지만 좀처럼 좋아지진 않았다. GS칼텍스의 블로킹 벽을 계속해서 뚫지 못했다. 반격 찬스에선 유서연이 상대 블로킹을 이용한 공격을 연달아 성공시켰다. 페퍼저축은행은 필립스의 첫 득점과 박은서의 서브 득점이 나왔지만, GS의 수비망에도 걸리며 공격이 풀리지 않았다. 페퍼저축은행은 박은서와 박사랑 교체 카드를 쓰면서 변화를 줬지만 초반에 벌어진 격차를 따라잡지 못했다. 1세트에 이어 2세트에서도 블로킹 득점 한 개에 그치는 등 GS 공격을 전혀 막아내지 못했다. 페퍼는 3세트 들어 안정감을 찾았다. 유효블로킹이 조금씩 나왔고, 공격 성공률도 올라갔다. 16-16으로 맞서는 치열한 접전이 이어졌다. 그러나 마지막 순간 집중력 싸움에서 밀렸다. 19-19에서 박은서의 공격 범실이 나왔고, GS는 강소휘의 공격으로 득점해 2점 차를 만들었다. 정대영의 블로킹과 강소휘의 오픈까지 터진 GS칼텍스는 페퍼의 추격을 여유있게 따돌렸다. 차상현 GS칼텍스 감독은 ""짧은 기간이지만 주전으로 연습했는데, 전반적으로 만족한다. 이 경험이 본인에게 큰 경험이 될 것이다. 지도하는 입장에선 반가운 일이다. 모자란 부분을 채워나갈 거라고 생각한다. 앞으로 어떻게 운영할 지는 모르겠지만, 김지원도 분발하고 선의의 경쟁이 될 거 같아 좋다""고 했다. 차 감독은 경기 막판엔 이윤신을 빼고 김지원을 투입했다. 차상현 감독은 ""(이윤신으로)끝까지 갈 수도 있었다. 너무 김지원을 배제하면 컨디션 유지에 이상이 있을 수도 있다. 그래서 기회를 줄 생각을 하고 있었다""고 설명했다. 이어 ""고등학생이기에 적응하는 시간이 필요하다. 8시즌째 신인을 봤는데 언니들과 스태프들에 적응하느라 바쁘다. 2~3년 지나면 본인들의 기량을 발휘하기 시작한다. 아무리 괜찮다고 얘기해줘도 긴장감 같은 게 있어서 적응기간이 필요하다. 좀 더 기다려줘야 한다. 페퍼저축은행의 범실이 나와서 3세트를 빼고는 쉽게 풀었다. 좀 더 타이트한 경기도 해봐야 한다""고 말했다. 조 트린지 페퍼저축은행 감독은 ""같이 팀으로서 뭉쳐서 열심히 해야 하는데, 그 부분이 부족했던 것 같다""고 말했다. 공격 효율이 떨어졌던 1세트에 대한 질문엔 ""세터와 공격수들의 호흡이 불완전했다. 트랜지션 상황에서 공격 효율이 떨어졌다. 토스한 공이 너무 타이트하게 상대에게 넘길 수 없는 상황도 있었다""고 했다. 길어진 연패에 대해선 ""선수들에게 부담이 없다고 생각한다. 감독의 부탁대로 실행하면 된다. 하나씩하나씩 과제를 풀어나가야 한다. 오랫동안 지속적인 좋은 플레이를 보여주는 게 한 번에 되진 않는다. 그 시간을 조금씩 늘려나가야 한다""고 했다. 문제 해결 방법에 대한 질문에는 ""최우선순위는 팀워크다. 기술적인 부분은 그게 좋아지면 따라오기 마련이다. 팀웍을 자리잡고 가야 할 것 같다""고 말했다."
https://www.joongang.co.kr/article/25219237,"국회의사당역 스프레이 낙서범 검거…""정치 의도 아닌 개인 관심사 표현""","서울 지하철 9호선 국회의사당역 역사에 스프레이로 낙서를 한 70대 남성이 2일 경찰에 붙잡혔다. 서울 영등포경찰서는 국회의사당역 6번 출구로 올라가는 방향 벽면에 스프레이로 낙서한 70대 남성 A씨를 재물손괴 혐의로 불구속 조사하고 있다. A씨는 지난 1일 오후 10시쯤 국회의사당역 역사 6번 출구로 올라가는 통로 벽면에 검은색과 빨간색 스프레이로 낙서한 혐의를 받는다. 낙서는 '대한민국 4부 1≒10, 曰 법 정치 正? 법조인위용 1≒1.05?'라는 이해하기 어려운 문구였다,. 이날 오전 6시30분쯤 신고를 받고 추적에 나선 경찰은 폐쇄회로(CC)TV 등을 분석해 오후 12시44분쯤 A씨를 검거했다. 경찰 조사에서 남성은 ""정치적 의도나 홍보 목적이 아닌 개인적 관심사를 표현하기 위해 낙서를 했다""고 진술했다. 또 낙서 내용에 대해선 입법과 해정, 사법, 언론 4부 중 하나만 있어도 된다는 취지로 설명하는 것으로 알려졌다. 경찰 관계자는 ""피의자가 낙서의 내용에 의미를 부여하고 있지만, 선뜻 이해하기 어렵다""며 ""남성을 상대로 정확한 범행 동기를 조사하고 있다""고 밝혔다. A씨는 정신 병력은 없는 것으로 파악됐다. 과거 건설 현장에서 일했지만, 현재는 무직인 것으로 알려졌다. 낙서는 서울 지하철 9호선을 운영하는 서울시메트로 9호선 측에 의해 이날 오전 9시쯤 모두 지워진 상태다."
https://www.joongang.co.kr/article/25219246,"""남편이 성인방송 강요"" 유서 남기고 간 30대…유족, 경찰에 고소","30대 아내가 남편으로부터 강요와 협박을 당했다는 유서를 남기고 숨져 경찰이 수사에 나섰다. 유족 측이 고소장을 접수하며 수사가 시작됐다. 2일 인천 연수경찰서에 따르면 지난달 초 숨진 30대 여성 A씨의 유족은 강요와 공갈 등 혐의로 A씨 남편인 30대 B씨를 경찰에 고소했다. 연합뉴스에 따르면 A씨 유족은 고소장에서 ""B씨가 A씨에게 인터넷 성인방송을 하도록 강요했다""며 ""A씨가 이혼을 요구한 뒤에도 협박과 금전 요구를 계속했다""는 취지로 주장했다. 또 ""B씨는 A씨에게 성관계 영상을 강제로 찍도록 한 뒤 성인물 사이트에 팔기도 했다""며 ""직업 군인이었던 그는 2021년에도 온라인에서 불법 영상물을 공유했다가 강제 전역하기도 했다""고 덧붙였다. A씨가 숨지기 전 남긴 유서에도 유족의 주장과 비슷한 내용이 담긴 것으로 전해졌다. MBC에 따르면 장례기간 동안 장례식장에 나타나지 않은 B씨는 유족 측의 주장에 대해 ""전혀 사실이 아니다""라고 부인하는 것으로 전해졌다. 고소장을 접수한 경찰은 A씨 유족을 상대로 구체적인 경위를 파악하고 있다. 또 고인의 휴대전화를 제출받아 조사하고 있다. 경찰 관계자는 ""아직 고소인 측 조사를 하는 단계""라며 ""조만간 B씨도 불러 조사한 뒤 혐의 적용 여부를 결정할 방침""이라고 말했다."
https://www.joongang.co.kr/article/25219243,"검찰, '文정부 통계조작 의혹' 前 국토부 차관 등 구속영장","문재인 정부의 통계 조작 의혹을 수사 중인 검찰이 윤성원 전 국토교통부 1차관과 이문기 전 행정중심복합도시건설청장에 대해 구속영장을 청구했다. 2일 법조계에 따르면 대전지검은 이날 윤 전 차관과 이 전 청장에 대해 직권남용권리행사방해, 통계법 위반 등 혐의로 구속영장을 청구했다. 이들의 구속 전 피의자 심문(영장심사)은 4일 오후 진행된다. 윤 전 차관과 이 전 청장은 문재인 정부에서 각각 국토부 1차관과 국토부 주택토지실장을 지내면서 한국부동산원에 부당한 영향력을 행사해 통계 수치를 조작하게 한 혐의 등을 받는다. 검찰이 지난해 9월 감사원 의뢰로 수사에 착수한 뒤 관련자들에 대한 신병 확보에 나선 것은 이번이 처음이다. 당시 감사원은 청와대(대통령비서실)와 국토부가 2017년부터 2021년까지 최소 94차례에 걸쳐 부동산원으로 하여금 통계 수치를 조작하게 했다며 이들과 전임 정부 정책실장 4명(장하성·김수현·김상조·이호승) 등 22명에 대한 수사를 의뢰했다. 감사원은 집값 등 부동산 관련 통계뿐 아니라 소득·고용 관련 통계에도 청와대가 정권에 유리한 쪽으로 왜곡·조작하기 위해 개입했다고 판단했다. 윤 전 차관은 2017년 대통령정책실 주택도시비서관, 국토교통비서관 등을 거쳐 2020년 국토부 1차관에 임명됐다. 이 전 청장은 2017년 주택정책관을 지낸 뒤 이듬해 국토부 주택토지실장으로 근무하다 2020년 행복청장에 취임했다."
https://www.joongang.co.kr/article/25219245,최재해  “업무지연·직무태만·책임회피 엄단”,"최재해 감사원장은 2일 코로나19 확산에 대한 대응 과정을 심층 진단·분석하겠다고 밝혔다. 또한 행정전산망 마비와 같은 사태 재발을 위한 공공정보시스템 보완방안을 모색할 것이라고 예고했다. 최 원장은 이날 신년사를 통해 “생활밀착형 감사를 강화해 국민의 안전하고 행복한 삶을 보장하는 데도 힘써야 한다”며 이같이 밝혔다. 최 원장은 생활밀착 이외 건전 재정, 규제혁신, 공직 기본질서 확립 등 네 분야에 관한 감사를 역점적으로 추진하겠다고 했다. 건전 재정과 관련해 최 원장은 “주요 연기금의 재정 관리 및 운용 적정성 등을 점검해 재정 건전성을 저해하는 위험 요인들을 장기적 관점에서 차단해 나가겠다”며, 국민연금 등 연기금 운용 실태를 살펴보겠다고 예고했다. 또 “장기요양보험 등 복지 재정과 교육 재정의 누수, 공공기관의 부실 경영 등을 면밀히 살펴 재정 운용의 효율성 역시 확보되도록 하겠다”고 했다. 이어 “규제 혁신을 통해 경제 활력을 되살리고 미래 위험에도 선제적으로 대비해 나가야 한다”며 “국민과 기업에 불편·부담을 초래하는 불필요한 규제에 대해 과감한 개선을 유도할 것”이라고 말했다. 공직 기본질서 확립 관련해선 “기관 간 칸막이를 과감히 제거해 성과와 과제 중심의 업무체계가 강화되도록 유도할 것”이라고 밝혔다. “업무 지연이나 직무 태만, 책임 회피 등은 엄단하겠다”라고도 했다. 생활밀착형 감사에 대해서는 “시설물 점검, 건설공사 감리 등 국민 안전과 직결되는 영역에서 놓치고 있는 부분은 없는지  세밀하게 들여다볼 것”이라고 했다. 전ㆍ현 정부의 코로나19 대응과 행정 전산망 마비 사태에 대한 감사는 민생 안정을 위한 감사 과제에 포함됐다. 또 ""4년 만에 실시되는 국회의원 총선거에 즈음해 공직자의 복지부동, 줄서기 등 공직기강이 느슨해지지 않을까 우려된다"" 며 ""이러한 엄중한 상황 속에서 감사원은 국정운영의 성과와 국가정책의 체감도가 한 층 더 높아질 수 있도록 국가적 난제 해결에 중추적인 역할을 해야 하며 이를 위해서는 작년부터 차근차근 발전시켜 온 ‘고위험 중점분야’를 바탕으로 국가적으로 중요하고 시급한 문제를 흔들림 없이 해결해 나갈 수 있도록 더욱 힘써야 할 것""이라고 말했다."
https://www.joongang.co.kr/article/25219242,"롯데마트 일회용 접시·그릇, 폴리프로필렌 기준 부적합 회수","롯데마트의 자체 상표(PB) 상품인 일회용 접시·그릇이 폴리프로필렌 기준 부적합 판정을 받아 판매 중단·회수 조치 중이다. 2일 식품의약품안전처는 폴리프로필렌 총용출량 기준 부적합 판정으로 2개 상품을 경기도 남양주시가 회수하고 있다고 밝혔다. 총용출량은 식품용 용기, 위생용품 등을 녹였을 때 나올 수 있는 폴리프로필렌의 총량을 말한다. 회수 제품은 ‘온리프라이스 위생접시(소)’와 ‘온리프라이스 위생공기’로, 식품용기구 제조업체 ‘동양ENG산업’이 제조했다. 해당 접시 제품은 14㎝ 제품 15개들이로 제조일자가 2023년 11월 17일이며, 그릇 제품은 15㎝ 제품이 10개가 들어 있으며 제조일자는 2023년 11월 10일이다. 식약처는 제품을 구매한 소비자에게 회수 대상 업소로 반납해 달라고 당부했다."
https://www.joongang.co.kr/article/25219248,"신원식 국방장관, “독도 영유권 분쟁은 사실” 과거 글 비공개","신원식 국방부 장관이 과거 “한·일간에 독도 영유권 분쟁이 있는 것은 사실”이라고 했던 것이 2일 드러났다. 정부는 최근 군 교재에 독도를 일본과의 영토분쟁 지역이라고 표기하고 지도에서 독도를 생략해 주권을 포기했다는 지적을 받았는데, 신 장관은 10개월 전 같은 표현을 이미 먼저 사용하고 있었다. 신 장관은 국민의힘 의원이던 지난해 3월 23일 페이스북에 ‘국방위 유감, 이재명 대표에게 드리는 5가지 공개 질문’이라는 제목으로 올린 글에서 “지금 한일간에 과거사, 독도 영유권 분쟁이 있는 건 사실입니다”라고 적었다. 당시는 북한이 각종 미사일을 연이어 발사하던 때로, 국방위원회 위원이었던 신 장관은 이런 상황에서도 야당이 “반일 선동과 친일 몰이에 주력한다”고 했다. 신 장관은 또 야당이 “이미 사라진 과거완료형 일본 군국주의에 대한 적개심에 기대서 저질적인 반일선동의 ‘죽창가’만 열창”한다고도 주장했다. 현재 신 장관은 이 글을 비공개로 바꿔 볼 수 없게 했다. 앞서 정부는 군 ‘정신전력교육 기본교재’에 대한민국의 영토인 독도를 센카쿠 열도(중국명 댜오위다오), 쿠릴 열도처럼 영토분쟁이 진행 중인 것으로 기술했다. 이에 지난달 28일 신 장관은 이와 관련 대통령에게 질책을 받았다며 대통령에게 사과했다고 밝히기도 했다. 이런 와중에 일본은 전날인 1일 지진 발생 이후 쓰나미 주의보를 독도에까지 발령하기도 했다. 외교부는 2일 “일본 측에 엄중히 항의하고 시정조치를 요구했다”고 밝혔으나 현재까지 일본 기상청은 주의보 지도에 그대로 독도를 포함하고 있는 상태다. 광복회는 1일 “신 장관의 독도 분쟁지역론은 단순한 실수가 아니다”라고 지적했다. 신 장관의 과거 발언인 ‘이완용은 매국노지만 어쩔 수 없던 측면도 있었던 것이 사실’ ‘일본의 식민지배가 우리의 근대화에 기여했다’ ‘대한제국이 존속했다고 해서 일제보다 행복했다고 확신할 수 있느냐’ 등을 들어 “이번 파동은 우연히 일어난 실수가 아니라 장관의 입장에서 보면 독도는 일본에 내줘도 좋다는 인식과 역사관에서 나온 당연한 결과”라고 비판했다. 이날 민주당도 윤석열 대통령에게 신 장관의 경질을 촉구했다. 윤영덕 원내대변인은 논평을 통해 “독재자를 복권하고친일 사관을 퍼뜨리려던 것이 아니라면 당장 신 장관을 경질하라”며 “이번 사태는 독도 관련 기술만 고친다고 해결될 일이 아니다”라고 짚었다. 그는 “국방부 교재는 70~80년대 군사독재 정권에 대해 ‘권위주의 정부’라는 표현마저 삭제하고, 이승만 전 대통령을 ‘혜안과 정치적 결단의 지도자’라며 공적만을 기술했다”면서 “매국노 이완용을 변호하고, 5·16, 12·12 쿠데타를 두둔하던 신 장관의 왜곡된 역사관이 국방부 교재에 그대로 투영된 것”이라고 했다. 이날 국방부는 지난해 신 장관의 인사청문회 답변을 인용해 “일본이 영토 분쟁을 시도하고 있다는 것을 설명한 것”이라고 해명했다. 당시 신 장관은 “독도 영유권을 일본이 주장하는 것은 말도 안 되는 주장이고 그것은 늘 강력히 항의해야 한다고 본다”면서 “독도 영유권에 대해서는 단호히 배격하면서 그것을 분쟁수역화하는 것은 오히려 일본에 말려드는 것”이라고 말했다."
https://www.joongang.co.kr/article/25219247,NBA 중계화면에 잡힌 이부진…그 옆에 앉은 '훈남' 정체,"이부진 호텔신라 사장이 고등학생 아들과 함께 미국 프로농구(NBA) 경기를 관람하는 모습이 포착됐다. 2일 국내 온라인 커뮤니티에는 이 사장과 아들 임모군이 NBA 경기를 관전하고 있다는 게시물이 올라왔다. 두 사람은 이날 미국 캘리포니아주 로스앤젤레스에 있는 크립토닷컴 아레나에서 열린 2023-2024시즌 NBA 정규리그 LA 클리퍼스 대 마이애미 히트의 경기를 봤다. 이들이 골대 근처 맨 앞줄에 앉아 있는 장면은 중계 화면에 여러 번 잡혔다. 이 사장은 흰색 목폴라에 상아색 겉옷을, 임군은 모자 달린 회색 후드티를 입은 모습이었다. 두 사람은 경기 도중 웃으며 대화를 나누는가 하면, 이 사장은 마이애미 히트의 뱀 아데바요 선수가 골을 넣는 장면을 휴대전화로 촬영했다. 임군은 누군가에게 음식을 건네받기도 했다. 이 사장 모자(母子)가 함께 찍힌 사진은 이전에도 화제가 됐다. 당시 이 사장은 응석을 부리는 어린 아들을 사랑스럽게 바라보고 있었다. 2015년 호텔신라 주주총회 당시 이 사장은 왼쪽 발목에 깁스를 한 채 등장했는데, 깁스에는 '엄마 사랑해, 쪽'이라는 글씨가 쓰여 있어 관심을 모았다. '워킹맘'인 이 사장은 임군의 입학식과 졸업식, 발표회 등 학교 행사에도 빠짐없이 참석했다. 지난해 2월에는 서울 강남구 대치동의 한 사립중학교에서 졸업하는 아들의 기념사진을 찍어주기도 했다."
https://www.joongang.co.kr/article/25219244,"차기 이재명 28%·한동훈 22%… 尹 긍정 32%, 부정 62%[SBS]","차기 지도자로 누구를 선호하는지 묻는 여론조사에서 이재명 더불어민주당 대표가 28%, 한동훈 국민의힘 비상대책위원장이 22%로 나타났다. 2일 발표된 SBS 신년 여론조사 결과다. 이번 조사는 조사기관 입소스가 지난달 29~30일 전국 18세 이상 남녀 1001명을 대상으로 했다. 신뢰수준 95%에 표본오차는 ±3.1% 포인트(p)다. 차기 대통령감을 주관식으로 묻는 질문에서 이 대표와 한 비대위원장의 뒤를 이어 이낙연 전 민주당 대표가 4%, 홍준표 대구시장이 3%로 나왔다. 국민의힘 안철수 의원, 이준석 전 대표는 2%로 뒤를 이었다. 김동연 경기지사, 오세훈 서울시장, 원희룡 전 국토교통부 장관, 유승민 전 의원, 이탄희 더불어민주당 의원도 1%로 이름을 올렸다. 무응답은 32%에 달했다. 윤석열 대통령의 국정운영에 대해서는 긍정평가가 32%, 부정평가가 62%였다. 긍정 평가 이유는 한미일 협력강화 등 외교 정책이 37%, 국가 이념과 정체성 확립이 27% 순이었다. 부정 평가 이유는 경제·민생 문제 해결 소홀 39%, 야당과 협치·대국민 소통 부족 32%로 나타났다. ‘김건희 여사 특검법’에 대해선 필요하다는 응답이 65%, 불필요하다는 의대 정원을 늘리는데 대해서는 찬성 81%, 반대 17%로 찬성이 압도적으로 높았다. 김포와 구리 등을 서울에 편입하는 메가시티 구축에는 찬성 29% 반대 63%로 반대가 우세했다."
https://www.joongang.co.kr/article/25219239,"외교부 ""'전원 탈출' JAL 항공기 화재 관련 한국인 피해 없어""","외교부는 2일 일본 도쿄 하네다공항에서 일본항공(JAL) 소속 항공기가 착륙 직후 화재가 발생한 것과 관련해 현재까지 한국인 피해는 없는 것으로 파악됐다고 밝혔다. 외교부 당국자는 이날 공지 문자를 통해 ""일본 항공기 화재와 관련해 현재까지 접수된 우리 국민 피해는 없다""며 ""현지 공관은 하네다공항에 사건사고 영사를 급파했으며 필요하면 우리 국민에 영사 조력을 제공할 예정""이라고 알렸다. NHK에 따르면 이날 홋카이도 삿포로 인근 신치토세공항에서 오후 4시쯤 이륙해 오후 5시 47분쯤 하네다공항에 도착한 JAL 516편은 착륙 직후 활주로를 달리던 중 화재가 발생했다. 이 항공기에는 승객 367명과 승무원 12명 등 모두 379명이 타고 있었으나, 화재 발생 후 전원 탈출했다. 이 항공기는 활주로에서 일본 해안보안청 소속 항공기(MA722편)와 충돌한 것으로 알려졌다. 해안보안청 항공기에 탑승했던 6명 중 조종사 1명은 탈출했으나 중상을 입었고, 승무원 5명은 모두 사망했다."
https://www.joongang.co.kr/article/25219249,"日화재 항공기 탑승객 ""지옥 같았다""…탈출 직전 영상 보니","2일 일본 도쿄 하네다 공항에서 일본항공(JAL) 항공기가 착륙 도중 해안보안청 소속 항공기와 충돌하며 불길에 휩싸였다. 소셜네트워크서비스 'X'(엑스·옛 트위터) 등에는 승객들이 탈출 직전 기내를 촬영한 사진과 영상이 올라왔다. 영국 언론 익스프레스에 따르면 기내 영상에는 연기가 자욱한 상황에서 공포에 질린 승객들이 자리에 선 채로 비명을 지르는 모습이 담겼다. 한 영상은 항공기 날개 부분을 촬영했는데, 기체 아래에서 불길이 번지는 듯 날개 부근이 붉게 물들기도 했다. 항공기는 화염 속에 활주로에 착륙했다. 승객들은 재빨리 탈출했고, 불길은 곧 항공기를 집어삼켰다. 불은 항공기 전체를 녹일 정도로 강력했다. 규모가 너무 커서 활주로에도 불이 붙었다. 한 탑승객은 AP 통신에 ""기내가 몇 분 만에 연기로 가득해져 지옥과 같았다""며 ""우리는 어디로 가는지 몰랐고 바깥으로 뛰어나갔다. 그것은 혼돈이었다""고 말했다. 또 다른 탑승객은 교도 통신에 ""착륙 당시 (기체가) 무언가에 부딪혀 밀려 올라가는 느낌이 있었다""며 ""이내 창문으로 불꽃이 보였고 기내는 가스와 연기로 채워졌다""고 전했다. 일본 NHK 방송 등에 따르면 이 항공기(JAL 516편)는 이날 오후 4시쯤 홋카이도 삿포로 인근 신치토세공항에서 출발해 오후 5시 47분쯤 하네다공항에 도착했다. 이후 착륙하는 과정에서 C 활주로를 달리던 해안보안청 소속 항공기(MA722편)와 충돌하며 화재가 발생했다. 항공기에는 승객과 승무원 등 모두 379명이 타고 있었으나, 화재 발생 후 전원 탈출했다. 다만 해상보안청 항공기에 탑승했던 6명 중 조종사 1명은 탈출했으나 중상을 입었고, 나머지 승무원 5명은 모두 사망했다. 이 항공기는 최근 지진이 발생한 피해 지역에 물자를 수송하는 일을 하고 있었다."
https://www.joongang.co.kr/article/25249818,[오늘의 운세] 5월 17일,"2024년 5월 17일 금요일 (음력 4월 10일) 쥐 - 재물 : 무난 건강 : 양호 사랑 : 기쁨 길방 : 東36년생 마음의 나이는 청춘. 48년생 친인척 소식 접할 수도. 60년생 자녀 자랑, 집안 자랑하는 날. 72년생 노력한 일에서 결실이 생길 수. 84년생 손실보다 이익이 많을 운. 96년생 친구 만나거나 데이트하기. 소 - 재물 : 보통 건강 : 보통 사랑 : 베풂 길방 : 南37년생 옛날이야기를 하자. 49년생 조언하거나 도움을 줄 수도. 61년생 서로 돕고 사는 것이 인지상정. 73년생 말은 아끼고 지갑은 열자. 85년생 말하기보다 주로 들어주자. 97년생 상대방 말에 맞장구쳐 주기. 호랑이 - 재물 : 지출 건강 : 주의 사랑 : 갈등 길방 : 西38년생 음식을 잘 먹어야 한다. 50년생 말하면 돌, 침묵은 금. 62년생 기울지 말고 중용을 지켜라. 74년생 직설적인 화법은 피할 것. 86년생 변은 무서워서가 아니고 더러워 피함. 98년생 고운 말, 예쁜 말하기. 토끼 - 재물 : 지출 건강 : 주의 사랑 : 답답 길방 : 西39년생 사람 많은 곳에 가지 말라. 51년생 아프면 바로 병원에 가라. 63년생 아프면 지체 없이 병원으로. 75년생 물건 분실이나 고장 안 나게 조심. 87년생 마음에 안 들 수도. 99년생 부상 안 당하게 조심하기. 용 - 재물 : 보통 건강 : 보통 사랑 : ♥ 길방 : 北40년생 정에 끌려가지 말 것. 52년생 미운 사람 떡 하나 더 주기. 64년생 미운 정, 고운 정. 76년생 사람은 정으로 살아간다. 88년생 배우자에게 관심 갖고 잘해 줄 것. 00년생 웃어 주는 이성에게 착각은 NO. 뱀 - 재물 : 무난 건강 : 양호 사랑 : 행복 길방 : 南41년생 집안에 경사가 생길 수도 있다. 53년생 초대 받거나 반가운 소식을 접할 수도. 65년생 노력하고 진행하는 일에서 성취감 맛볼 듯. 77년생 일하는 보람과 의미를 느끼는 날. 89년생 삶이 행복의 향기로. 말 - 재물 : 무난 건강 : 양호 사랑 : 열정 길방 : 西42년생 몸은 나이를 먹어도 마음은 나이를 먹지 않는다. 54년생 내 나이가 어때서, 오늘이 제일 젊은 날. 66년생 오늘 할 일은 미루지 말라. 78년생 일복이 터질 수도, 일에 욕심을. 90년생 약속이 겹칠 수도. 양 - 재물 : 보통 건강 : 보통 사랑 : 베풂 길방 : 東43년생 육류보다 채소와 과일을 섭취할 것. 55년생 오후보다는 오전이 좋을 수 있다. 67년생 정장보다는 활동하기 편하게 입자. 79년생 말로 하기보다는 문서화 시켜라. 91년생 도움을 주거나 받을 수도 있다. 원숭이 - 재물 : 보통 건강 : 보통 사랑 : 질투 길방 : 北44년생 가지 많은 나무 바람 잘 날 없다. 56년생 사공이 많으면 배가 산으로 가는 법. 68년생 나무를 보지 말고 숲을 보아야 한다. 80년생 부러워하지 말고 자신감 가질 것. 92년생 나는 나이기에 특별한 것임. 닭 - 재물 : 좋음 건강 : 튼튼 사랑 : 한마음 길방 : 西45년생 가화만사성, 가족의 화목이 행복의 근원. 57년생 최선을 다하면 하늘도 내 편이 될 듯. 69년생 오늘은 내가 주인공, 승승장구할 듯. 81년생 원 팀으로 뭉쳐야 효과 상승함. 93년생 너와 나, 우린 한마음. 개 - 재물 : 보통 건강 : 보통 사랑 : 베풂 길방 : 南34년생 사람 사는 것은 다 비슷. 46년생 좋은 것이 좋은 것. 58년생 무조건 주기만 하면 오히려 독. 70년생 먹을 건 없고 버리긴 아깝다. 82년생 조금 양보하고 손해 보는 것이 낫다. 94년생 영화, 공연 관람. 돼지 - 재물 : 무난 건강 : 양호 사랑 : 기쁨 길방 : 東35년생 낙천적이고 긍정적일 것. 47년생 소극적 말고 적극적으로. 59년생 모든 것은 제 자리가 있는 법. 71년생 살아온 세월에 자부심을 갖자. 83년생 식복 생길 듯, 과음 자제. 95년생 소소하지만 확실한 행복. 조규문(사주, 작명, 풍수 전문가)"
https://www.joongang.co.kr/article/25219250,신한울 원전 1호기 정지…원안위 “조사 착수”,"경북 울진 신한울 원전 1호기가 2일 정지했다. 원자력안전위원회는 이날 오후 7시 39분 한국수력원자력으로부터 신한울 1호기 원자로가 정지했다는 사실을 보고받았다고 밝혔다. 한수원에 따르면 신한울 1호기는 이날 오전 10시 42분 터빈과 발전기가 정지해 원자로를 낮은 출력으로 운전하고 있었다. 그러던 중 핵분열 부산물로 핵분열 반응을 저하하는 핵종인 제논이 원자로에 쌓였고, 결국 원자로가 정지했다. 제논은 원자로 출력을 높이면 자연히 사라지지만, 신한울 1호기가 계획예방정비를 약 10일 앞두고 있어 남은 핵연료가 많지 않아 출력을 다시 높이기 어려웠던 것으로 알려졌다. 원안위는신한울 1호기는 안정 상태로 발전소 내외 방사선 준위는 평상시 수준을 유지하고 있음을 확인했다고 밝혔다. 원안위 관계자는 ""지역사무소에서 세부상황을 파악하고 있으며, 한국원자력안전기술원(KINS) 전문가로 구성된 조사단을 파견할 예정""이라고 전했다. 신한울 1호기가 멈춘 것은 2022년 12월 상업운전에 돌입한 이후 처음이다."
