URL,Title,Content
https://www.yna.co.kr/view/AKR20240101025600504,"광복회 &quot;국방부, 일본군 뿌리 삼으니 정신나간 독도교재 만들어&quot;","정신전력교재에 &apos;독도=영토분쟁&apos; 기술 규탄…&quot;신원식, 친일매국적 역사인식 보여&quot;        (서울=연합뉴스) 박수윤 기자 = 광복회는 1일 국방부가 독도를를 영토분쟁 지역으로 기술한 데 대해 &quot;국방장관의 가장 큰 임무는 국토 수호인데 기본적인 자세조차 망각했다&quot;며 강력히 규탄했다.     광복회는 이날 언론에 보낸 새해 첫 성명에서 이같이 밝히며 &quot;독도는 대한민국 영토이며, 앞으로도 대일 자세는 한 치도 밀려서는 안 된다&quot;고 강조했다.     광복회는 신원식 국방부 장관을 겨냥해 &quot;언론에서 잘못된 점을 지적하자 정당한 것처럼 변명하다 윤석열 대통령이 잘못을 질책하자 그제야 서둘러 교재를 전량 회수하는 소동을 벌였다&quot;며 &quot;지금도 장관은 독도가 분쟁지역이라 믿는데 대통령의 질책으로 겉치레로 수정할 뿐이라고 우리는 인식한다&quot;고 비난했다.     단체는 신 장관이 &apos;편향된 대일관&apos;을 가졌다며 이번 일이 예견된 참사였다고 주장했다.     일례로 2019년 8월 보수단체 집회 연설에서 &quot;이완용이 매국노였지만 어쩔 수 없는 측면도 있었던 것이 사실&quot;이라고 한 발언, 그해 8월 유튜브 방송에 출연해 &quot;대한제국이 존속한다고 해서 일제보다 행복했다고 확신할 수 있느냐&quot;고 한 발언 등을 들었다.     아울러 &quot;홍범도 등 독립운동가들의 흉상과 전시실을 치우며 애국 저항정신을 외면해왔는데, 그런 장관이 어떻게 우리 군의 정신전력을 강화할 수 있겠느냐&quot;라고 반문했다.     광복회는 &quot;국방부가 편찬한 &apos;정신 나간&apos; 정신전력교재가 그동안 신원식 장관의 일탈적 언행과 역사의식, 대한민국과 군 정체성에 대한 비뚤어진 인식의 반영이 아닌가 의구심이 든다&quot;며 &quot;교재를 다시 만들기 전에 올바른 군의 정체성에 대한 장관의 입장을 밝히라&quot;고 촉구했다.     단체는 군이 &quot;국군의 뿌리를 해방 후 일제 잔재들이 몰려들어 조직된 국방경비대&quot;로 삼아서는 안 된다고도 지적했다.     육군은 문재인 정부 때 신흥무관학교를 육사의 정신적 뿌리로 여기는 분위기였지만, 윤석열 정부 들어서는 육사의 모태를 "
https://www.yna.co.kr/view/MYH20240101002600641,중국 쇼핑앱 알리·테무 급성장…&quot;불공정 경쟁 안 돼&quot;,
https://www.yna.co.kr/view/MYH20240101002800641,올해 &apos;오징어 게임2&apos; 온다…신년에도 K-콘텐츠!,
https://www.yna.co.kr/view/AKR20240101014800004,취업 디딤돌…&apos;서울형 뉴딜 일자리&apos; 올해 3천500명 선발,"1차로 공공형 96개 사업·516명 선발       (서울=연합뉴스) 김기훈 기자 = 서울시는 올해 공공일자리 사업인 &apos;서울형 뉴딜일자리&apos; 참여자를 3천500명 선발한다고 1일 밝혔다.      서울형 뉴딜일자리 사업은 참여자에게 업무 경험과 직무교육을 제공해 취업을 돕는 공공일자리 사업이다.      장래 취업을 희망하는 분야에서 최대 18개월까지 근무하며 서울형 생활임금(시급 1만1천436원)과 공휴일 유급휴가를 보장받는다.      또 직무역량을 기를 수 있도록 총 140시간의 맞춤 교육과 구직활동을 위한 자격증 취득 비용도 지원한다.      사업은 공공형과 민간형으로 나뉜다.     공공형은 시, 자치구, 투자출연기관에서 계획한 일자리 사업에서 일 경험을 쌓고, 전문 교육을 통해 직무역량을 키워 민간일자리 진입을 돕는 사업으로 올해 155개 사업 1천750명을 모집한다.       공공형 일자리는 사회적 약자를 보호하기 위해 정책적으로 지원하는 약자동행형과 보건·환경 실무 등 공공부문에서 업무 경험을 쌓을 수 있는 경력형성형 일자리가 있다.     시는 1차로 이달 12일까지 공공형 96개 사업 516명을 우선 선발한다.     자세한 내용은 서울일자리포털(http://job.seoul.go.kr), 서울일자리센터(02-1588-9142), 120 다산콜센터에서 확인할 수 있다.     역량 있는 민간 협회·단체 주도로 참여자를 선발하고 전문교육과 인턴십을 거쳐 민간일자리 취업으로 연계하는 민간형 뉴딜일자리도 올해 1천750명을 선발한다.     민간형 뉴딜일자리는 민간기업맞춤형, 민간 협회·단체 협력형 등 두 가지로 운영된다. 이달 12일까지 사업자를 공모하고 3월부터 참여자를 모집한다.     kihun@yna.co.kr "
https://www.yna.co.kr/view/AKR20240101017300004,서울시 어린이병원 &apos;기적의 오디션&apos;…대상에 김준희,"발달장애 소아·청소년 음악 경연       (서울=연합뉴스) 김기훈 기자 = 서울시 어린이병원은 지난달 29일 오후 4시 발달센터에서 발달장애 소아·청소년 음악 경연 &apos;기적의 오디션&apos;을 개최했다고 1일 밝혔다.     이번 행사는 뮤지션을 꿈꾸는 청소년에게 꿈과 용기를 주기 위해 오디션 형식을 차용한 경연 무대로 치러졌다.     오디션에는 현악·관악·타악·보컬 등에 재능을 가진 실력파 발달장애 뮤지션 12팀이 참가했다.     대상에는 바이올리니스트 김준희가 선정됐다. 대상 수상자는 전문 엔터테인먼트사에서 훈련받을 수 있게 된다.      이번 경연 스페셜 멘토로는 가수 김재중, 작곡가 김형규가 참석했다.     한편 작년 4월 개원한 어린이병원의 &apos;레인보우 예술센터&apos;는 국내 최초 발달장애 엔터테인먼트 RB(Rainbow Bridge) 프로젝트를 통해 발달장애 뮤지션의 사회 연계와 참여를 적극 지원하고 있다.      kihun@yna.co.kr "
https://www.yna.co.kr/view/MYH20240101002500641,전세사기에 보이스피싱까지…서민 울리는 &apos;악성 사기&apos;,
https://www.yna.co.kr/view/MYH20240101003000641,"감독 경질 초강수 통했다?…현대캐피탈, 우리카드 꺾고 3연승",
https://www.yna.co.kr/view/AKR20240101026200061,경기지역 해맞이 행사서 빙판길 낙상 등 사고 잇따라,"소방 당국, 인파 밀집 등 관련 신고 11건 접수      (수원=연합뉴스) 김솔 기자 = 새해 첫날인 1일 경기 지역 곳곳에서 해맞이 행사가 열린 가운데 참가자들이 낙상 등으로 인해 다치는 사고가 잇따랐다.           최근 내린 눈이 얼어붙어 빙판길이 생긴 상태에서 많은 인파가 해맞이 산행에 나서면서 곳곳에서 낙상 등 부상 사고가 속출한 것이다.     경기도소방재난본부는 구조 3건, 구급 4건, 안전조치 4건 등 총 11건의 관련 신고를 접수해 인원 99명, 장비 18대를 투입해 조처에 나섰다고 밝혔다.     이날 오전 7시 36분께 김포시 전류리 봉성산에서 열린 해맞이 행사에서 시민 1명이 빙판길에 미끄러졌다는 내용의 119 신고가 접수됐다.     이 시민은 현장에 출동한 구급대원들에 의해 인근 병원으로 옮겨져 치료받은 것으로 전해졌다.     비슷한 시각 이 행사에 참가한 다른 시민도 하산 중 낙상 사고를 당해 현장 대원들에 의해 구조됐다.     이날 오전 8시 25분께 성남시 분당구 판교공원 정상 마당바위에서 열린 해맞이 행사에서도 시민 1명이 낙상 사고로 손목을 다쳐 병원으로 옮겨졌다.     부천시 도당동 도당산에서 열린 해맞이 행사에서는 등산로가 얼어붙었다는 119 신고가 접수돼 안전조치가 이어졌다.     수원시 광교산에서 열린 해맞이 행사에서는 인원 밀집 신고가 접수돼 현장에서 인파 분산을 위한 조치가 이뤄지기도 했다.     이 밖에 행사장을 찾은 방문객이 과호흡, 어지럼증, 급체, 요통, 다리경련 등 증세를 호소해 안전조치를 받거나 병원으로 이송되는 사례도 있었다.     한편 소방 당국은 이날 새해맞이 행사장 등 428개소에 순찰 인원 2천856명, 장비 752대를 투입해 만일의 사태에 대비했다.     sol@yna.co.kr "
https://www.yna.co.kr/view/MYH20240101005200641,정부 부패 개선?…93% &quot;부패 고위공직자 처벌 공정치 않아&quot;,
https://www.yna.co.kr/view/MYH20240101005400641,윤대통령 신년사 &quot;카르텔 타파…3대 개혁 등 행동하는 정부&quot;,
https://www.yna.co.kr/view/AKR20240101027400051,부산서 해돋이 보고 빙판길 하산하던 50대 부상…헬기 투입 구조,      (부산=연합뉴스) 박성제 기자 = 1일 오전 8시 6분께 부산 강서구 연대봉에서 50대 여성 등산객 A씨가 미끄러져 다리를 다쳤다.     A씨는 새해를 맞아 해돋이를 본 뒤 하산하던 중 얼어있던 땅에 미끄러졌다.     소방당국은 소방 헬기를 투입해 A씨를 구조했다.     A씨는 병원으로 옮겨져 치료를 받고 있다.     psj19@yna.co.kr 
https://www.yna.co.kr/view/AKR20240101025300030,"오영주 중기장관, 새해 첫 행보로 청년 창업기업·전통시장 방문","            (서울=연합뉴스) 박상돈 기자 = 중소벤처기업부는 오영주 장관이 새해 첫날인 1일 청년 창업기업과 전통시장을 방문하는 것으로 첫 민생 현장 행보를 시작했다고 밝혔다.     오 장관은 이날 서울 영등포구 소재 태블릿 주문 솔루션 플랫폼업체 티오더를 방문해 신년 연휴에도 수출물량 등을 맞추기 위해 근무 중인 임직원을 격려하고 창업에서 수출기업으로 성장하기까지의 경영 노하우와 애로사항, 정부 정책 제언 등에 대해 의견을 나눴다.     중기부는 &quot;새해 첫날부터 청년 창업기업을 방문한 이유는 청년 창업기업이 일자리 창출과 경제 혁신 등 우리 경제의 미래를 이끌어갈 핵심이라는 점을 고려해 투자 유치, 수출 등으로 성장 중인 청년 창업기업의 애로사항을 청취하는 시간을 갖고자 마련됐다&quot;고 설명했다.      오 장관은 이어 종로광장전통시장을 방문해 기업가형 소상공인이 전통시장 상인과 협업해 전통시장을 활성화한 사례를 청취하고 주변 상인들을 격려했다.     오 장관은 &quot;로컬 크리에이터(지역가치창업가)와 같은 기업가형 소상공인이 상권 활성화를 넘어 대한민국의 새로운 경제 활력소가 될 것&quot;이라며 &quot;기업가형 소상공인 육성과 함께 전통시장 및 내수 활성화를 위한 온누리상품권 구매 확대 등 소상공인의 경영안정을 위한 정책을 동시에 추진하겠다&quot;고 말했다.     kaka@yna.co.kr "
https://www.yna.co.kr/view/AKR20240101026600053,밤·휴일에도 치료 공백 없게…경북 소아응급진료 5곳으로 확대,"      (안동=연합뉴스) 김선형 기자 = 경북도는 소아·청소년 의료 공백을 해소하기 위해 2024년부터 야간 및 휴일에도 소아·청소년 응급 진료가 가능한 응급의료기관 5곳을 지정 운영한다고 1일 밝혔다.     안동병원, 포항성모병원, 경주 동국대병원, 구미 순천향대병원, 칠곡경북대병원이다. 이 중 칠곡경북대병원은 2020년 소아 응급전문센터로 지정돼 중증 환자를 돌보고 있는 상태다.     경북도는 이들 병원에 대한 소아·청소년에 대한 기본적인 응급의료 서비스 접근성 향상을 위해 올해 도비 15억원을 투입해 전문의와 전담간호사를 갖추도록 지원한다.     도는 취약한 의료 환경을 대처하기 위해 소아·청소년 의료 분야 외에도 응급의료 전용헬기(닥터헬기) 운영에 35억원, 31개 응급의료기관과 4개 당직의료기관에 60억원, 심폐소생술 등 응급처치 교육에 2억원 등 올해 총 164억원을 지원했다.     제미자 경북도 감염병관리과장은 &quot;소아 응급 의료는 특히 최우선으로 추진해야 할 사업&quot;이라며 &quot;전원, 응급실 운영 등을 강화할 수 있도록 최선을 다하겠다&quot;고 말했다.      sunhyung@yna.co.kr "
https://www.yna.co.kr/view/MYH20240101005300641,작년 무역적자 100억 달러…2년 연속 마이너스,
https://www.yna.co.kr/view/MYH20240101005500641,한동훈 &quot;동료의식 정책화&quot;…이준석 창당 &apos;속도&apos;,
https://www.yna.co.kr/view/AKR20240101027600054,[동정] 김관호 광주 광산소방서장 취임,"       ▲ 김관호 제24대 광주 광산소방서장이 1일 취임했다. 김 서장은 1991년 소방사 공채로 입직해 광주소방본부 방호기획팀장 및 구조팀장, 광주 북부소방서 예방안전과장 및 소방행정과장 등을 지냈다. 김 서장은 &quot;재난 발생 시 선제 대응으로 시민의 안전을 위해 최선을 다하겠다&quot;고 취임 포부를 밝혔다. (광주=연합뉴스) "
https://www.yna.co.kr/view/AKR20240101025700003,지난해 서울 아파트 증여 비중 &apos;뚝&apos;…2017년 이후 최저,"1∼11월 기준 2022년 12.7%→작년 7.9%…전국도 5년만에 최저 증여 취득세 과세기준 변경, 실거래가 상승 등에 세부담 커져      (서울=연합뉴스) 서미숙 기자 = 지난해 서울 아파트 증여 비중이 6년 만에 최저를 기록했다.     2일 한국부동산원이 공개한 거래원인별 아파트 거래 현황에 따르면 지난해 1월부터 11월까지 서울 아파트 증여거래 건수는 6천181건으로, 전체 거래량(7만7천917건)의 7.9%를 차지했다.     이는 전년도 같은 기간의 거래 비중 12.7%에서 5%포인트 가까이 줄어든 것이면서 역시 1∼11월 기준으로 2017년(4.3%) 이후 6년 만에 가장 낮은 것이다.         서울 아파트 증여 비중이 감소한 것은 지난해 1월부터 증여 취득세 과세표준이 종전 시가표준액(공시가격)에서 시가인정액(매매사례가액·감정평가액·경매 및 공매 금액)으로 바뀌어 세 부담이 커진 영향이 크다.     특히 2022년 하락했던 실거래 가격이 지난해 다시 상승하며 증여세 부담이 늘어나자 증여 대신 매매 등으로 방향을 돌린 경우가 많아진 것으로 전문가들은 보고 있다.     전국적으로도 증여 거래는 크게 감소했다.     지난해 1∼11월 전국 아파트 증여 건수는 총 3만6천704건으로, 전체 거래량(68만3천45건)의 5.4%를 기록했다.     이는 2018년 4.8% 이후 5년 만에 가장 낮은 것이다.     경기도 아파트 증여 비중은 지난해 5.4%를 기록해 역시 2018년(4.1%) 이후 5년 만에 가장 낮았고, 인천은 5.5%로 2020년(4.8%) 이후 3년 만에 최저를 기록했다.      아파트를 비롯해 단독주택과 연립·다세대 등을 포함한 주택 전체 증여 비중도 감소했다.     지난해 1∼11월 전국의 주택 증여 비중은 7.6%, 서울은 8.8%로 각각 전년(9.4%, 12.9%)보다 줄었다.      sms@yna.co.kr "
https://www.yna.co.kr/view/AKR20240101026500001,"&quot;민생&quot; 9번 반복한 尹, 체감경기 회복·문제해결 정부 내세워","신년사 통해 &quot;민생 회복의 한 해&quot; 약속…부동산·3대개혁 부각 민생과 모두 연계…&quot;일자리 외교&quot;, &quot;튼튼한 안보로 경제활동 뒷받침&quot;        (서울=연합뉴스) 이동환 기자 = 윤석열 대통령이 1일 새해 첫날이자 집권 3년차를 맞이해 발표한 신년사는 &apos;민생&apos;에 모든 초점이 맞춰졌다.     지난해 글로벌 복합위기 여파에 따른 고물가·고금리로 체감경기가 얼어붙은 가운데 올해는 경제 성과와 경기회복을 실감하는 &quot;민생 회복의 한 해&quot;로 만들겠다는 것이다.     &quot;문제 해결을 위해 행동하는 정부&quot;로 민생에 바짝 다가서겠다고도 강조했다.     올해 총선을 3개월여 앞두고 명목상 경기지표의 개선을 넘어, 국민의 일상을 실제 변화시키는 민생정책을 추진해야 한다는 의지가 깔린 것으로 해석된다.     신년사에서 &apos;민생&apos;은 총 9차례 등장했다.     이외에도 국민(28회), 경제(19회), 개혁(11회), 산업(9회), 회복(6회), 일자리(5회) 등 경제 중심의 키워드가 나왔다.     윤 대통령은 먼저 민생과 직결된 부동산 문제 해결을 강조했다.     도시 내에 주택 공급을 늘리고, 재개발·재건축 사업절차를 원점 재검토해 사업속도를 높이고, 1∼2인 가구에 맞는 소형 주택 공급도 확대하겠다고 밝혔다.     국가 경제의 기반을 이루는 기업 여건 개선과 관련해서는 투자를 가로막는 &apos;킬러 규제&apos;를 혁파하고, 첨단산업에 대해 촘촘한 지원을 하겠다고 약속했다.     노동·교육·연금의 3대 구조 개혁 추진 의지도 강조했다.     노동시장 유연화를 골자로 기업 투자와 일자리를 창출하고, 공교육의 경쟁력을 높이고 혁신 추구 대학에 과감한 지원을 해 미래 인재를 양성하겠다고 밝혔다.     아울러 &quot;제대로 된 연금 개혁을 반드시 이뤄내겠다&quot;며 국회 공론화 과정에서 정부가 적극 참여해 국민적 합의를 도출하는 데 최선을 다하겠다고 말했다.     또 근본적이고 실효성 있는 저출산 대책을 찾아야 한다면서 불필요한 과잉 경쟁을 개선하고 지방균형발전 정책을 확실하게 추진하겠다고 약속"
https://www.yna.co.kr/view/MYH20240101005600641,&quot;반갑다! 2024년&quot;…전국 명소 갑진년 새해 맞이 이모저모,
https://www.yna.co.kr/view/AKR20240101027200007,"이정후 영입한 샌프란시스코, MLB 스토브리그 C등급 평가","          (서울=연합뉴스) 김경윤 기자 = 이정후(25)와 대형계약을 맺은 미국프로야구 메이저리그(MLB) 샌프란시스코 자이언츠 구단이 스토브리그 전력 보강 평가에서 C등급을 받았다.     이정후 외엔 특별한 선수를 영입하지 못했다는 평가다.     미국 매체 CBS스포츠는 1일(한국시간) MLB 30개 구단의 비시즌 움직임을 돌아보면서 A∼D, F등급으로 분류했다.     이 매체는 샌프란시스코 구단에 관해 &quot;최고의 자유계약선수(FA)를 영입하기 위해 노력하고 있지만 대부분 실패했다&quot;라며 &quot;실패 위험 부담이 있지만 재능이 있는 이정후, 포수 톰 머피 정도만 영입했다&quot;고 설명했다.     이어 &quot;그래도 밥 멜빈 감독을 모셔 온 건 다행&quot;이라며 &quot;샌프란시스코가 2024년 와일드카드라도 받길 원한다면 분주하게 움직여야 한다&quot;고 꼬집었다.     샌프란시스코는 지난 달 15일 이정후와 계약기간 6년, 총액 1억1천300만 달러(약 1천467억원)에 계약했다고 발표했다.     CBS스포츠는 김하성의 소속 팀 샌디에이고 파드리스엔 최하점인 D등급을 내렸다.     이 매체는 &quot;샌디에이고는 매년 적극적인 선수 영입에 나섰지만, 올해는 이야기가 다르다&apos;라며 &quot;후안 소토를 뉴욕 양키스로 트레이드하는 등 다소 아쉬운 모습을 보인다&quot;고 설명했다.     이어 &quot;일본인 왼손 투수 마쓰이 유키를 영입하긴 했지만, 현재 선수단의 무게감은 몇 달 전보다 더 나빠진 느낌&quot;이라고 꼬집었다.     슈퍼스타 오타니 쇼헤이와 투수 최대어 야마모토 요시노부를 싹쓸이한 로스앤젤레스 다저스는 A등급으로 평가했다.     오타니를 잃은 로스앤젤레스 에인절스 구단엔 최하인 &apos;F&apos;등급을 매겼다.     cycle@yna.co.kr "
https://www.yna.co.kr/view/AKR20240101027000005,&apos;신도 상습 성폭행&apos; 이재록 목사 형집행정지 중 사망,      (서울=연합뉴스) 이세원 기자 = 교회 신도들을 상습적으로 성폭행해 복역하던 중 건강상 이유로 석방된 만민중앙교회 당회장 이재록 목사가 숨졌다.      1일 만민중앙교회 관계자에 따르면 이 목사는 전날 80세를 일기로 사망했다. 당회장 직무대행인 딸 이수진 목사는 전날 온라인으로 중계된 설교를 통해 당회장의 사망 사실을 전했다.      이재록 목사는 수년간 만민중앙교회 여신도 9명을 40여 차례 성폭행·추행한 혐의로 구속기소 돼 2019년 8월 대법원에서 징역 16년이 확정됐다.     그는 대구교도소에서 복역하던 중 말기 암 진단 등을 이유로 형집행정지를 신청해 작년 초 풀려났다.     sewonlee@yna.co.kr 
https://www.yna.co.kr/view/MYH20240101003300032,미국 고금리 시대 마감 기대…3월 금리인하 시동?,
https://www.yna.co.kr/view/MYH20240101003200641,[지구촌톡톡] 평범한 숙소는 가라…여행객 사로잡는 이색 리조트 外,
https://www.yna.co.kr/view/AKR20240101026300009,대만대선 與후보 &quot;&apos;하나의 중국&apos; 수용하면 중화민국 못 지켜&quot;,"오차범위 안팎 지지율 선두 &apos;독립&apos; 라이칭더 &quot;대만 수호가 중화민국 수호&quot;            (타이베이=연합뉴스) 김철문 통신원 = 오는 13일 치러지는 대만 총통 선거(대선) 관련 각종 여론조사에서 오차범위 안팎 지지율 선두를 달리는 독립·친미 성향 집권당 총통 후보가 &apos;하나의 중국&apos; 원칙을 수용하면 중화민국(Republic of China)을 지키지 못한다고 밝혔다.     1일 자유시보 등 대만언론에 따르면 집권 민주진보당(민진당) 부총통인 라이칭더 총통 후보는 전날 북부 신베이시 싼충 지역의 한 도교 사원 앞 광장에서 열린 소속 입법위원(국회의원) 후보 지원 유세에서 이같이 언급했다.     라이 후보는 향후 국정 청사진을 설명하면서 &quot;말로만 중화민국을 수호하겠다고 하지만 결국 &apos;하나의 중국&apos; 원칙과 &apos;92공식&apos;을 수용하는 것은 중화민국 수호라는 목표를 달성할 수 없다&quot;고 강조했다.     대만에서 독립 지지 세력은 대만으로 국호 변경을, 그 반대 세력은 공식 국호인 중화민국 유지를 주장하는 분위기다.     92공식은 중국과 대만이 1992년 합의한 공통 인식이라는 의미로, &apos;하나의 중국 원칙을 견지하되(一個中國), 그 표현은 양안 각자의 편의대로 한다(各自表述)&apos;라는 내용이다.     라이 후보는 또 대만이 있어야 중화민국이 있는 것이고 대만을 수호하는 것이 중화민국을 수호하는 것과 마찬가지라면서 13일 대선에서 집권여당인 민진당 지지를 호소했다.     총통 선거는 오는 13일 입법위원 선거와 함께 치러지며 차기 총통은 5월 20일 차이잉원 현 총통의 뒤를 이어 임기를 시작한다.     민진당 라이칭더 후보, 제1야당 국민당 허우유이 후보, 제2야당 대만민중당(민중당) 커원저 후보 3명이 대권 경쟁을 벌이고 있지만, 현재로서는 라이 후보와 허우 후보간 양강 대결로 압축된 상태다.       jinbi100@yna.co.kr "
https://www.yna.co.kr/view/AKR20231231021200003,"무역판도가 변했다…20년만에 월간 대미 수출, 대중 수출 제쳐","미국, 21년만에 한국 무역흑자 1위국으로…중국은 최대 적자국 대중 수출 부진 장기화 관측도…중국, 최대 교역국 지위는 유지        (세종·서울=연합뉴스) 차대운 김동규 기자 = 20여년 만에 월간 대미(對美) 수출이 대중(對中) 수출을 앞질렀다.      전기차 등을 앞세운 대미 수출이 강한 활기를 띤 데 따른 것이다.      반면 반도체 등 중간재 수출 부진 속에서 대중 수출은 위축돼 한중 수교가 이뤄진 1992년 이후 31년 만에 대중 무역수지가 처음으로 적자를 나타냈다.      산업통상자원부가 1일 발표한 2023년 수출입 동향을 보면 &apos;대미 수출 약진, 대중 수출 약화&apos; 현상이 두드러졌다.     작년 12월 대미 수출액이 대중 수출액을 추월했다. 월간 기준으로 미국이 2003년 6월 이후 20여년 만에 우리나라의 최대 수출국 지위를 회복했다.     작년 12월 대미 수출액은 113억달러를 기록, 역대 최대치를 경신했다. 반면 대중 수출은 109억달러로 전년 같은 달보다 2.9% 감소했다.     월간 대미 수출액은 작년 초반부터 대중 수출액에 근소한 차이까지 따라잡다가 결국 대중 수출 규모를 제쳤다.      연간 단위로도 2023년 최대 수출 시장인 중국(19.7%)과 2위인 미국(18.3%)의 수출 비중 차이는 2003년 이후 최소인 1.4%포인트로 좁혀졌다. 2020년까지만 해도 중국과 미국의 비중 차이는 11%포인트 이상이었다.        수출 호조세에 힘입어 한국은 작년 미국과 교역에서 445억달러의 흑자를 냈다. 작년 전체 대아세안 흑자(312억달러)보다 많다. 이로써 미국은 작년 한국의 최대 무역수지 흑자국이 됐다. 2002년 이후 21년 만이다.      반면 지난해 중국과 교역에서 한국은 180억달러 적자를 봤다. 중국은 오랜 무역수지 흑자국에서 대규모 적자국으로 지위가 바뀌었다.      연간 기준으로 한국이 대중국 무역수지 적자를 낸 것은 1992년 수교 이후 31년 만에 처음이다. 원유를 사 오는 사우디아라비아를 제"
https://www.yna.co.kr/view/MYH20240101005800641,&quot;2024년 모두 행복하길&quot;…호미곶 등 포항 해맞이객 수만 인파,
https://www.yna.co.kr/view/AKR20240101028300030,[부고] 정재은(신세계그룹 명예회장)씨 형수상,"     ▲ 오수항씨 별세, 정재은(신세계그룹 명예회장)씨 형수상, 정승진·정다미·정은미씨 모친상, 김민녕씨 빙모상, 김성민·김성이씨 외조모상 = 2023년 12월 31일, 삼성서울병원 장례식장 6호실, 발인 2일 오전 8시30분, 장지 양주시 백석면 방성리 선산. ☎ 02-3410-3151 (서울=연합뉴스) "
https://www.yna.co.kr/view/AKR20240101027100530,새해부터 &apos;엠폭스&apos; 일반 병의원서 관리…매독은 전수감시 전환,"      (서울=연합뉴스) 김잔디 기자 = 새해부터 &apos;엠폭스&apos;의 감염병 등급이 2급에서 3급으로 한 단계 내려가 일반 병의원에서도 치료받을 수 있게 됐다. 4급이었던 매독은 3급으로 상향돼 전수감시 체계로 전환됐다.     질병관리청은 &apos;감염병의 예방 및 관리에 관한 법률&apos;에 따라 엠폭스와 매독 등 일부 법정 감염병의 관리체계가 변경된다고 1일 밝혔다.     감염병예방법은 법정 감염병의 종류를 심각도 등에 따라 1급부터 4급까지 분류한다. 현재 총 89종의 감염병을 관리 대상으로 지정하고 있다.     엠폭스는 기존에 2급 감염병이었으나 새해부터 파상풍, B형간염 수준의 3급으로 한 단계 낮아져 일반 의료체계 하의 전수감시 대상이 됐다.     질병청은 엠폭스의 국내 발생이 지속해서 감소하는 등 상황이 안정화된 데 따라 이같이 결정했다고 밝혔다.     국내 엠폭스 환자는 지난해 4월 24명, 5월 48명, 6월 22명, 7월 12명, 8월 9명, 9월 10명, 10월 5명, 11월 2명까지 줄었다. 국내 환자 대다수는 경증으로, 2∼4주 후 완치되는 것으로 보고된다.     질병청은 지난해 9월 6일 엠폭스에 대한 감염병 위기경보 단계 역시 &apos;관심&apos;으로 하향한 바 있다.     이로써 경증 엠폭스 환자는 의무격리 없이 일반 병의원에서 외래 진료를 통해 검사와 치료를 받을 수 있게 된다.     단 입원 치료가 필요하다고 판단되는 중증 엠폭스 환자에 대한 격리·입원 치료비 지원은 유지된다.     그동안 표본감시 대상이었던 4급 감염병 매독은 3급으로 한 등급 올라 전수감시 대상이 됐다.     매독은 장기간 전파될 수 있고, 적시에 치료하지 않으면 중증 합병증으로 진행할 가능성이 크다는 판단에 따라 전수감시 체제로 전환했다고 질병청은 밝혔다.     질병청은 이번 조치로 의료기관에서의 매독 신고 의무가 강화되고, 역학조사 대상에 새롭게 포함되면서 추가 전파를 차단할 수 있을 것으로 기대했다.     이와 함께 질병청은 기존에 별도로 구분해왔던 감염병 발생"
https://www.yna.co.kr/view/AKR20240101028100083,2주전 강진 타격 中간쑤성에 또 규모 4.9 지진…&quot;두 지진 무관&quot;,"           (베이징=연합뉴스) 정성조 특파원 = 지난달 강진으로 공식 집계상 1천100명 이상의 사상자가 발생한 중국 서북부 간쑤성에서 다시 지진이 발생했다.     1일 중국중앙TV(CCTV) 등에 따르면 전날 오후 10시 27분(현지시간)께 간쑤성 바이인시 핑촨구에서 규모 4.9의 지진이 발생했다.     진앙은 북위 36.74도, 동경 105.00도, 지진 발생 깊이는 10㎞였다.     간쑤성 지진국은 진앙 부근에서 강한 진동이 감지됐지만 일단 가옥 붕괴나 인명피해 상황이 보고되지는 않았다고 설명했다.     진앙 인근에는 대형 광산 5곳이 있는데 지진 발생 전에 이미 가동 중단 상태였고, 현재는 안전 검사를 진행 중이라고 CCTV는 전했다.     이번 지진 진앙과 직선거리로 약 230㎞ 떨어진 간쑤성 린샤주 지스산현에선 지난달 18일 규모 6.2의 지진이 발생한 뒤 이튿날까지 306차례의 크고 작은 여진이 이어졌다.     당시 당국의 공식 발표상 사망자 148명과 부상자 1천여명이 발생했다. 지스산현에선 같은 달 21일에도 규모 4.1의 지진이 있었다.     CCTV는 &quot;(전날) 바이인시 핑촨구 지진은 지스산현에서 발생한 규모 6.2의 지진과는 무관한 단독 지진&quot;이라고 부연했다.     xing@yna.co.kr "
